StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,agree,PID_general,strong_weak,ind_lean,ideology_selfreport,PID_strengthR_1,PID_strengthR_2,PID_strengthR_3,PID_strengthR_4,maga,sc1_D,sc2_D,sc3_D,PID_strengthD_1,PID_strengthD_2,PID_strengthD_3,PID_strengthD_4,sc1_R,sc2_R,sc3_R,ft_dem_pre_1,ft_rep_pre_1,attn1,emotion_table_1,emotion_table_2,emotion_table_3,emotion_table_4,emotion_table_5,emotion_table_6,emotion_table_7,emotion_table_8,emotion_table_9,angry,shame,guilt,disgust,fear,anxiety,sadness,happiness,md_D1,md_D2,md_D3,ft_dem_post_1,ft_rep_post_1,spv_Rprotest_1,metaSPV_Rprotest_1,spv_Rvandalize_1,metaSPV_Rvandalize_1,spv_Rmessage_1,metaSPV_Rmessage_1,spv_Rassault_1,metaSPV_Rassault_1,spv_Rjustify_1,metaSPV_Rjustify_1,spv_Rpredict_1,metaSPV_Rpredict_1,md_R1,md_R2,md_R3,spv_Dprotest_1,metaSPV_Dprotest_1,spv_Dvandalize_1,metaSPV_Dvandalize_1,spv_Dmessage_1,metaSPV_Dmessage_1,spv_Dassault_1,metaSPV_Dassault_1,spv_Djustify_1,metaSPV_Djustify_1,spv_Dpredict_1,metaSPV_Dpredict_1,SC0,PROLIFIC_PID,SESSION_ID,STUDY_ID,condition,PID,Submission id,Participant id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Gender,Deception,U.s. political affiliation,2020 us presidential election,2024 us presidential election,Ethnicity,Household income (usd) [us participants only],Social-media,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: Bots,party_numeric,party_scale,party_bin,party_category,PID_dummy,maga_category,ideology,condition_dummy,exp_group_numeric,exp_group_category,speaker_match,exp_group,exp_group_labels,ft_rep_pre,ft_dem_pre,ft_rep_post,ft_dem_post,spv_Rprotest,spv_Rvandalize,spv_Rmessage,spv_Rassault,spv_Rjustify,spv_Rpredict,spv_Dprotest,spv_Dvandalize,spv_Dmessage,spv_Dassault,spv_Djustify,spv_Dpredict,metaSPV_Rprotest,metaSPV_Rvandalize,metaSPV_Rmessage,metaSPV_Rassault,metaSPV_Rjustify,metaSPV_Rpredict,metaSPV_Dprotest,metaSPV_Dvandalize,metaSPV_Dmessage,metaSPV_Dassault,metaSPV_Djustify,metaSPV_Dpredict,PID_strength,PID_bin_category,PID_bin,social_closeness,angry_dummy,shame_dummy,guilt_dummy,disgust_dummy,fear_dummy,anxiety_dummy,sadness_dummy,happiness_dummy,none_dummy,ft_pre_in,ft_post_in,ft_pre_out,ft_post_out,ft_diff_R,ft_diff_D,ft_diff_diff_PID,ft_diff_in,ft_diff_out,ft_diff_diff_inout,moral_disengagement_outgroup,SPV_individual,SPV_meta_R,SPV_meta_outgroup,SPV_meta_ingroup,SPV_indiv_scenario,SPV_indiv_broad,SPV_meta_scenario,SPV_meta_broad,SPV_indiv_protest,SPV_indiv_vandalize,SPV_indiv_message,SPV_indiv_assault,SPV_indiv_justify,SPV_indiv_predict,SPV_meta_protest,SPV_meta_vandalize,SPV_meta_message,SPV_meta_assault,SPV_meta_justify,SPV_meta_predict
NA,NA,0,NA,100,290,1,NA,NA,NA,NA,NA,NA,40.6941,-75.2904,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,4,4,4,4,2,2,1,81,6,2,1,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,93,5,3,3,60,6,9,0,9,87,5,89,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,6,81,0,91,NA,NA,NA,NA,NA,NA,93,3,60,9,9,5,NA,NA,NA,NA,NA,NA,5,3,6,0,87,89,4,strong,2,1.6666666666666667,1,0,0,1,0,0,0,0,0,81,91,6,0,-6,10,-16,10,-6,16,5,29.833333333333332,31.666666666666668,31.666666666666668,NA,41.25,7,3.5,88,93,3,60,9,9,5,5,3,6,0,87,89
NA,NA,0,NA,100,378,1,NA,NA,NA,NA,NA,NA,37.7022,-121.9358,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,4,5,4,5,2,3,2,100,30,2,1,NA,NA,1,1,1,1,NA,NA,4,NA,NA,5,4,4,4,NA,NA,NA,NA,100,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,75,85,0,15,0,3,0,4,0,4,0,10,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,385,NA,13197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,30,100,30,100,NA,NA,NA,NA,NA,NA,75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,85,15,3,4,4,10,4.5,strong,2,2.3333333333333335,1,0,0,1,1,1,1,0,0,100,100,30,30,0,0,0,0,0,0,1.3333333333333333,12.5,20.166666666666668,20.166666666666668,NA,18.75,0,26.75,7,75,0,0,0,0,0,85,15,3,4,4,10
NA,NA,0,NA,100,362,1,NA,NA,NA,NA,NA,NA,38.3048,-85.5865,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,4,4,3,4,4,4,2,81,10,2,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,80,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,29,29,0,30,0,30,0,30,0,20,0,19,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,378,NA,9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,1,4,Treatment D,0,1,Mismatch,10,81,10,80,NA,NA,NA,NA,NA,NA,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,29,30,30,30,20,19,3.75,strong,2,3.3333333333333335,1,0,0,1,0,0,0,0,0,81,80,10,10,0,-1,1,-1,0,-1,3,4.833333333333333,26.333333333333332,26.333333333333332,NA,7.25,0,29.75,19.5,29,0,0,0,0,0,29,30,30,30,20,19
NA,NA,0,NA,100,446,1,NA,NA,NA,NA,NA,NA,34.8712,-85.2908,NA,NA,1,1,2,2,NA,7,5,5,5,5,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,0,100,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,5,5,0,100,0,23,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,455,NA,6395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Strong R,2,Republican,1,Non-MAGA,Very conservative,1,3,Treatment R,1,2,Match,100,0,100,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,23,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,strong,2,1.3333333333333333,0,0,0,0,0,1,0,0,0,100,100,0,0,0,0,0,0,0,0,5,0,3.8333333333333335,NA,3.8333333333333335,0,0,5.75,0,0,0,0,0,0,0,23,0,0,0,0,0
NA,NA,0,NA,100,429,1,NA,NA,NA,NA,NA,NA,40.0284,-98.0813,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,2,2,2,2,3,3,2,59,16,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,57,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,79,92,70,83,23,70,21,63,44,71,24,61,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,442,NA,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,0,2,Control D,0,0,Control,16,59,17,57,NA,NA,NA,NA,NA,NA,79,70,23,21,44,24,NA,NA,NA,NA,NA,NA,92,83,70,63,71,61,2,medium,1,2.6666666666666665,0,0,0,0,0,0,0,1,0,59,57,16,17,1,-2,3,-2,1,-3,3.6666666666666665,43.5,73.33333333333333,73.33333333333333,NA,48.25,34,77,66,79,70,23,21,44,24,92,83,70,63,71,61
NA,NA,0,NA,100,303,1,NA,NA,NA,NA,NA,NA,40.718,-74.0733,NA,NA,1,1,1,1,NA,3,NA,NA,NA,NA,0,NA,NA,NA,4,4,4,5,2,2,2,62,31,2,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,3,NA,NA,3,NA,NA,NA,NA,73,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,33,64,27,82,20,81,10,86,15,72,14,80,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,13750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Slightly liberal,1,4,Treatment D,0,1,Mismatch,31,62,28,73,NA,NA,NA,NA,NA,NA,33,27,20,10,15,14,NA,NA,NA,NA,NA,NA,64,82,81,86,72,80,4.25,strong,2,2,1,0,0,1,0,0,1,0,0,62,73,31,28,-3,11,-14,11,-3,14,4,19.833333333333332,77.5,77.5,NA,22.5,14.5,78.25,76,33,27,20,10,15,14,64,82,81,86,72,80
NA,NA,0,NA,100,330,1,NA,NA,NA,NA,NA,NA,40.8339,-96.5444,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,1,1,1,1,2,3,2,20,10,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,50,50,50,50,40,40,30,30,51,60,50,71,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,338,NA,5378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,10,20,10,20,NA,NA,NA,NA,NA,NA,50,50,40,30,51,50,NA,NA,NA,NA,NA,NA,50,50,40,30,60,71,1,weak,0,2.3333333333333335,0,0,0,0,0,0,0,0,1,20,20,10,10,0,0,0,0,0,0,3.3333333333333335,45.166666666666664,50.166666666666664,50.166666666666664,NA,42.5,50.5,42.5,65.5,50,50,40,30,51,50,50,50,40,30,60,71
NA,NA,0,NA,100,385,1,NA,NA,NA,NA,NA,NA,35.7798,-78.6654,NA,NA,0.899999976158142,1,3,NA,3,7,1,3,1,2,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,0,81,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,3,5,5,4,0,81,60,95,80,75,76,66,55,45,90,65,40,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Lean R,0,Independent,1,MAGA,Very conservative,0,1,Control R,0,0,Control,81,0,81,0,60,80,76,55,90,40,NA,NA,NA,NA,NA,NA,95,75,66,45,65,19,NA,NA,NA,NA,NA,NA,1.75,medium,1,3,0,0,0,0,0,1,0,1,0,81,81,0,0,0,0,0,0,0,0,4.666666666666667,66.83333333333333,60.833333333333336,NA,60.833333333333336,67.75,65,70.25,42,60,80,76,55,90,40,95,75,66,45,65,19
NA,NA,0,NA,100,416,1,NA,NA,NA,NA,NA,NA,34.0609,-118.2414,NA,NA,1,1,2,1,NA,6,4,3,2,3,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,34,85,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,34,85,70,15,85,15,65,70,30,60,30,40,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,423,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,MAGA,Somewhat conservative,0,1,Control R,0,0,Control,85,34,85,34,70,85,65,30,30,30,NA,NA,NA,NA,NA,NA,15,15,70,60,40,60,NA,NA,NA,NA,NA,NA,3,strong,2,1.6666666666666667,0,0,0,0,0,0,0,0,1,85,85,34,34,0,0,0,0,0,0,4,51.666666666666664,43.333333333333336,NA,43.333333333333336,62.5,30,40,50,70,85,65,30,30,30,15,15,70,60,40,60
NA,NA,0,NA,100,399,1,NA,NA,NA,NA,NA,NA,40.3141,-112.0069,NA,NA,1,1,2,2,NA,6,3,4,4,4,0,3,4,3,NA,NA,NA,NA,NA,NA,NA,45,80,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,45,80,10,60,0,35,0,10,0,0,0,15,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Strong R,2,Republican,1,Non-MAGA,Somewhat conservative,0,1,Control R,0,0,Control,80,45,80,45,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,60,35,10,0,15,10,NA,NA,NA,NA,NA,NA,3.75,strong,2,3.3333333333333335,0,0,0,0,0,0,0,1,0,80,80,45,45,0,0,0,0,0,0,2,1.6666666666666667,21.666666666666668,NA,21.666666666666668,2.5,0,26.25,12.5,10,0,0,0,0,0,60,35,10,0,15,10
NA,NA,0,NA,100,444,1,NA,NA,NA,NA,NA,NA,38.3746,-97.673,NA,NA,1,1,2,1,NA,5,2,2,1,2,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,44,55,2,1,NA,NA,1,1,1,NA,NA,NA,3,NA,NA,4,4,2,NA,NA,2,1,2,45,54,50,73,22,37,1,23,0,22,3,36,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,451,NA,20086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,Non-MAGA,Slightly conservative,0,1,Control R,0,0,Control,55,44,54,45,50,22,1,0,3,2,NA,NA,NA,NA,NA,NA,73,37,23,22,36,39,NA,NA,NA,NA,NA,NA,1.75,medium,1,3,1,0,0,1,1,1,0,0,0,55,54,44,45,-1,1,-2,-1,1,-2,1.6666666666666667,13,38.333333333333336,NA,38.333333333333336,18.25,2.5,38.75,37.5,50,22,1,0,3,2,73,37,23,22,36,39
NA,NA,0,NA,100,230,1,NA,NA,NA,NA,NA,NA,34.8308,-82.3507,NA,NA,1,1,3,NA,1,3,NA,NA,NA,NA,0,NA,NA,NA,3,3,2,3,2,3,2,70,20,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,75,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,40,40,30,30,0,0,20,20,0,30,0,35,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,237,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Slightly liberal,0,2,Control D,0,0,Control,20,70,20,75,NA,NA,NA,NA,NA,NA,40,30,0,20,0,0,NA,NA,NA,NA,NA,NA,40,30,0,20,30,35,2.75,medium,1,2.3333333333333335,0,0,0,0,0,0,0,1,0,70,75,20,20,0,5,-5,5,0,5,12,15,25.833333333333332,25.833333333333332,NA,22.5,0,22.5,32.5,40,30,0,20,0,0,40,30,0,20,30,35
NA,NA,0,NA,100,418,1,NA,NA,NA,NA,NA,NA,36.1219,-79.7777,NA,NA,0.899999976158142,1,3,NA,3,4,3,3,2,3,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,61,71,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,1,1,1,61,71,0,30,0,30,0,0,0,30,0,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,8845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Lean R,0,Independent,1,Non-MAGA,Moderate,0,1,Control R,0,0,Control,71,61,71,61,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,30,30,0,30,20,20,NA,NA,NA,NA,NA,NA,2.75,medium,1,4,0,0,0,0,0,1,1,0,0,71,71,61,61,0,0,0,0,0,0,1,0,21.666666666666668,NA,21.666666666666668,0,0,22.5,20,0,0,0,0,0,0,30,30,0,30,20,20
NA,NA,0,NA,100,475,1,NA,NA,NA,NA,NA,NA,33.4656,-111.9956,NA,NA,1,1,2,1,NA,5,4,3,3,3,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,41,71,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,40,71,36,40,41,41,20,19,20,19,19,22,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,493,NA,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,Non-MAGA,Slightly conservative,0,1,Control R,0,0,Control,71,41,71,40,36,41,20,20,19,26,NA,NA,NA,NA,NA,NA,40,41,19,19,22,30,NA,NA,NA,NA,NA,NA,3.25,strong,2,2.3333333333333335,0,0,0,0,0,0,0,1,0,71,71,41,40,0,-1,1,0,-1,1,2.6666666666666665,27,28.5,NA,28.5,29.25,22.5,29.75,26,36,41,20,20,19,26,40,41,19,19,22,30
NA,NA,0,NA,100,521,1,NA,NA,NA,NA,NA,NA,39.9664,-75.1685,NA,NA,1,1,3,NA,1,4,NA,NA,NA,NA,0,NA,NA,NA,1,2,1,2,3,4,4,50,40,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,30,30,22,22,0,0,0,0,0,20,0,5,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,527,NA,17053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Moderate,0,2,Control D,0,0,Control,40,50,40,50,NA,NA,NA,NA,NA,NA,30,22,0,0,0,0,NA,NA,NA,NA,NA,NA,30,22,0,0,20,5,1.5,weak,1,3.6666666666666665,0,0,0,0,0,0,0,0,1,50,50,40,40,0,0,0,0,0,0,8,8.666666666666666,12.833333333333334,12.833333333333334,NA,13,0,13,12.5,30,22,0,0,0,0,30,22,0,0,20,5
NA,NA,0,NA,100,413,1,NA,NA,NA,NA,NA,NA,34.2423,-117.2748,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,5,5,3,4,2,3,1,100,0,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,5,3,3,NA,NA,NA,NA,NA,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,0,0,0,0,0,0,0,0,0,0,0,30,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,578,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,0,100,0,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,4.25,strong,2,2,0,0,0,1,1,1,0,0,0,100,100,0,0,0,0,0,0,0,0,3.3333333333333335,0,5,5,NA,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30
NA,NA,0,NA,100,306,1,NA,NA,NA,NA,NA,NA,42.1124,-87.979,NA,NA,1,1,3,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,2,3,1,3,1,2,1,73,12,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,74,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,14,79,0,84,0,28,0,58,0,64,0,72,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,315,NA,19423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Somewhat liberal,0,2,Control D,0,0,Control,12,73,9,74,NA,NA,NA,NA,NA,NA,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,79,84,28,58,64,72,2.25,medium,1,1.3333333333333333,0,0,0,0,1,1,0,0,0,73,74,12,9,-3,1,-4,1,-3,4,10,2.3333333333333335,64.16666666666667,64.16666666666667,NA,3.5,0,62.25,68,14,0,0,0,0,0,79,84,28,58,64,72
NA,NA,0,NA,100,329,1,NA,NA,NA,NA,NA,NA,43.0757,-89.203,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,4,4,4,4,2,3,1,65,10,2,1,NA,NA,1,1,NA,1,NA,NA,4,NA,NA,5,2,NA,2,NA,NA,NA,NA,65,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,25,70,5,55,0,15,0,15,0,10,0,10,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,337,NA,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,10,65,15,65,NA,NA,NA,NA,NA,NA,25,5,0,0,0,0,NA,NA,NA,NA,NA,NA,70,55,15,15,10,10,4,strong,2,2,1,0,0,1,1,0,1,0,0,65,65,10,15,5,0,5,0,5,-5,2.3333333333333335,5,29.166666666666668,29.166666666666668,NA,7.5,0,38.75,10,25,5,0,0,0,0,70,55,15,15,10,10
NA,NA,0,NA,100,317,1,NA,NA,NA,NA,NA,NA,42.5064,-83.4069,NA,NA,1,1,1,1,NA,3,NA,NA,NA,NA,0,NA,NA,NA,2,2,1,2,1,1,1,60,0,2,1,NA,NA,1,1,1,1,NA,NA,5,NA,NA,5,5,5,5,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,60,100,100,100,50,100,75,100,50,100,50,100,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,331,NA,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Slightly liberal,1,4,Treatment D,0,1,Mismatch,0,60,0,60,NA,NA,NA,NA,NA,NA,60,100,50,75,50,50,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,1.75,medium,1,1,1,0,0,1,1,1,1,0,0,60,60,0,0,0,0,0,0,0,0,5,64.16666666666667,100,100,NA,71.25,50,100,100,60,100,50,75,50,50,100,100,100,100,100,100
NA,NA,0,NA,100,250,1,NA,NA,NA,NA,NA,NA,40.4064,-79.9856,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,2,2,2,2,1,2,2,40,0,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,100,100,100,80,40,35,35,35,45,40,30,45,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,0,40,0,40,NA,NA,NA,NA,NA,NA,100,100,40,35,45,30,NA,NA,NA,NA,NA,NA,100,80,35,35,40,45,2,medium,1,1.6666666666666667,0,1,0,0,0,1,0,0,0,40,40,0,0,0,0,0,0,0,0,3.3333333333333335,58.333333333333336,55.833333333333336,55.833333333333336,NA,68.75,37.5,62.5,42.5,100,100,40,35,45,30,100,80,35,35,40,45
NA,NA,0,NA,100,242,1,NA,NA,NA,NA,NA,NA,39.9769,-74.1601,NA,NA,0.899999976158142,1,3,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,2,2,2,2,2,1,35,10,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,20,20,35,30,100,60,0,0,0,0,0,0,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,249,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,10,35,10,35,NA,NA,NA,NA,NA,NA,20,35,100,0,0,0,NA,NA,NA,NA,NA,NA,20,30,60,0,0,0,1.75,medium,1,1.6666666666666667,0,0,0,0,0,0,0,1,0,35,35,10,10,0,0,0,0,0,0,10,25.833333333333332,18.333333333333332,18.333333333333332,NA,38.75,0,27.5,0,20,35,100,0,0,0,20,30,60,0,0,0
